Time;Humidity;Atmospheric_Temp;Soil_Temp;Soil_Moisture
2018-04-29 15:00:21+00:00;28.631.121.611.540.600;13.601.020.350.493.800;13,01;68
2018-04-29 16:00:21+00:00;3.479.576.631.147.100;12.369.228.315.431.300;9,02;69
2018-04-29 17:00:21+00:00;6.700.048.371.496.070;1.064.623.553.310.150;8,94;49
2018-04-29 18:00:21+00:00;3.349.606.817.145.450;14.308.711.405.734.700;13,54;55
2018-04-29 19:00:21+00:00;5.747.155.978.580.290;14.403.203.477.824.500;14,28;67
2018-04-29 20:00:21+00:00;3.733.824.330.125.430;15.005.689.884.436.400;1,21;64
2018-04-29 21:00:21+00:00;6.079.627.545.058.310;14.440.114.088.342.600;11,36;100
2018-04-29 22:00:21+00:00;404.048.790.601.024;15.308.791.181.693.400;13,66;100
2018-04-29 23:00:21+00:00;4.799.791.547.271.880;14.338.252.506.380.700;12,30;92
2018-04-30 00:00:21+00:00;42.705.648.310.961.500;18.432.231.148.947.300;12,46;100
2018-04-30 01:00:21+00:00;44.789.723.492.414.500;1.709.837.570.099.900;1,70;100
2018-04-30 02:00:21+00:00;3.952.001.861.212.430;1.410.071.437.573.490;11,76;1
2018-04-30 03:00:21+00:00;4.814.008.693.518.520;933.731.561.547.976;0,09;100
2018-04-30 04:00:21+00:00;27.242.574.941.152.200;1.806.224.826.361.970;15,16;100
2018-04-30 05:00:21+00:00;5.297.169.999.639.090;12.877.214.233.205.300;11,33;94
2018-04-30 06:00:21+00:00;5.488.650.216.337.970;15.044.864.024.884.300;11,71;76
2018-04-30 07:00:21+00:00;4.014.876.957.294.140;14.671.164.706.892.000;13,13;3
2018-04-30 08:00:21+00:00;31.064.158.120.045.400;1.324.173.877.813.700;11,95;100
2018-04-30 09:00:21+00:00;2.059.032.833.386.160;12.359.843.152.802.900;11,59;28
2018-04-30 10:00:21+00:00;4.080.139.957.645.080;12.688.766.348.553.900;7,41;66
2018-04-30 11:00:21+00:00;3.791.032.198.384.110;7.021.545.950.129.190;0,32;80
2018-04-30 12:00:21+00:00;2.842.558.544.091.520;10.691.003.381.083.500;8,80;100
2018-04-30 13:00:21+00:00;23.444.517.067.190.000;12.334.243.480.064.400;9,07;52
2018-04-30 14:00:21+00:00;22.050.835.693.583.400;13.646.771.164.070.400;13,39;86
2018-04-30 15:00:21+00:00;3.577.194.375.723.790;14.962.297.999.664.300;0,10;100
2018-04-30 16:00:21+00:00;4.229.554.324.302.290;12.130.569.982.580.700;11,49;100
2018-04-30 17:00:21+00:00;4.158.649.550.652.950;15.179.748.697.333.400;8,81;100
2018-04-30 18:00:21+00:00;7.682.338.289.875.910;1.297.049.100.511.240;50,00;100
2018-04-30 19:00:21+00:00;45.221.192.356.519.400;1.264.947.757.650.890;10,07;43
2018-04-30 20:00:21+00:00;4.973.679.309.470.160;13.650.972.675.669.000;11,63;49
2018-04-30 21:00:21+00:00;3.491.652.051.756.970;15.305.612.542.158.000;13,53;5
2018-04-30 22:00:21+00:00;1.799.274.881.299.210;12.956.788.656.397.800;12,32;57
2018-04-30 23:00:21+00:00;29.804.509.870.595.400;14.410.505.169.710.900;12,17;92
2018-05-01 00:00:21+00:00;5.773.098.848.908.590;15.334.059.326.761.400;1,21;80
2018-05-01 01:00:21+00:00;24.461.487.287.008.200;14.846.892.567.191.700;10,29;100
2018-05-01 02:00:21+00:00;3.726.390.013.040.100;11.905.063.117.934.200;5,98;100
2018-05-01 03:00:21+00:00;366.456.036.225.223;12.361.536.455.423.800;1,13;100
2018-05-01 04:00:21+00:00;5.474.954.917.442.400;14.941.234.229.422.200;10,19;100
2018-05-01 05:00:21+00:00;4.266.589.899.706.810;13.196.749.763.484.300;0,11;82
2018-05-01 06:00:21+00:00;4.412.001.615.273.910;116.344.832.300.418;11,04;77
2018-05-01 07:00:21+00:00;3.364.831.075.281.890;13.632.818.524.748.500;1,69;59
2018-05-01 08:00:21+00:00;6.201.806.836.423.900;1.541.213.530.268.350;12,18;39
2018-05-01 09:00:21+00:00;29.659.445.765.458.900;1.574.259.664.000.730;10,37;55
2018-05-01 10:00:21+00:00;3.429.704.614.807.270;1.600.231.131.692.960;13,11;14
2018-05-01 11:00:21+00:00;377.332.532.206.541;13.602.334.050.854.900;7,24;100
2018-05-01 12:00:21+00:00;26.478.452.478.177.700;14.451.867.744.639.900;11,23;100
2018-05-01 13:00:21+00:00;1.648.282.218.375.220;1.620.533.456.812.090;13,01;100
2018-05-01 14:00:21+00:00;45.990.612.431.562.300;11.976.309.608.346.800;9,89;67
2018-05-01 15:00:21+00:00;30.520.027.992.487.100;15.896.647.262.446.100;15,13;65
2018-05-01 16:00:21+00:00;34.772.253.472.289.900;15.218.451.294.646.000;13,61;84
2018-05-01 17:00:21+00:00;12.703.273.093.616.600;15.228.369.945.830.600;1,08;46
2018-05-01 18:00:21+00:00;3.413.261.955.177.020;9.427.115.976.996.430;1,02;54
2018-05-01 19:00:21+00:00;4.525.408.279.971.320;12.192.333.035.117.400;12,31;100
2018-05-01 20:00:21+00:00;40.193.852.289.502.900;12.029.325.557.486.800;7,93;100
2018-05-01 21:00:21+00:00;289.226.447.364.246;1.697.798.543.364.710;10,29;41
2018-05-01 22:00:21+00:00;29.532.942.061.816.300;11.380.050.137.385.500;4,69;67
2018-05-01 23:00:21+00:00;34.216.570.856.272.700;10.938.119.813.982.500;9,98;100
2018-05-02 00:00:21+00:00;4.136.237.372.342.350;10.575.923.005.979.500;10,50;100
2018-05-02 01:00:21+00:00;4.042.312.248.971.650;12.618.354.379.533.700;0,93;9
2018-05-02 02:00:21+00:00;4.230.868.442.694.900;14.503.149.893.853.100;11,56;1
2018-05-02 03:00:21+00:00;4.428.159.292.823.840;1.797.965.657.359.150;15,48;67
2018-05-02 04:00:21+00:00;3.737.945.903.170.880;12.598.414.001.505.200;1,07;70
2018-05-02 05:00:21+00:00;5.837.120.556.953.980;11.686.311.066.753.100;10,09;5
2018-05-02 06:00:21+00:00;4.250.741.491.054.640;1.730.687.853.239.360;1,81;84
2018-05-02 07:00:21+00:00;2.438.387.512.171.160;17.677.764.908.231.100;13,82;16
2018-05-02 08:00:21+00:00;4.154.519.275.051.560;9.257.226.134.869.170;7,78;80
2018-05-02 09:00:21+00:00;4.290.393.193.680.190;122.693.978.068.452;8,68;91
2018-05-02 10:00:21+00:00;4.506.583.689.306.500;14.049.054.380.132.900;1,34;77
2018-05-02 11:00:21+00:00;29.908.429.977.158.200;13.980.143.904.336.700;14,24;97
2018-05-02 12:00:21+00:00;842.691.412.660.077;18.900.727.215.081.400;15,59;42
2018-05-02 13:00:21+00:00;54.634.287.792.943.000;12.188.055.314.136.500;1,05;16
2018-05-02 14:00:21+00:00;3.540.501.235.797.900;1.074.197.862.228.600;11,35;100
2018-05-02 15:00:21+00:00;947.510.016.304.646;1.164.716.707.908.960;8,54;98
2018-05-02 16:00:21+00:00;30.968.511.629.041.200;16.168.753.615.027.900;13,56;100
2018-05-02 17:00:21+00:00;45.058.364.298.932.100;13.492.837.131.049.500;7,57;81
2018-05-02 18:00:21+00:00;203.131.388.940.334;1.740.930.413.964.200;1,42;46
2018-05-02 19:00:21+00:00;21.069.764.800.758.000;15.092.742.745.987.600;1,17;90
2018-05-02 20:00:21+00:00;3.302.044.707.603.930;11.879.898.481.769.800;11,91;100
2018-05-02 21:00:21+00:00;3.607.370.512.370.580;15.618.267.882.640.300;1,22;68
2018-05-02 22:00:21+00:00;2.695.505.044.623.780;16.442.475.242.683.700;12,52;64
2018-05-02 23:00:21+00:00;29.434.738.683.868.500;17.063.064.209.687.000;16,86;84
2018-05-03 00:00:21+00:00;4.729.872.436.701.720;10.120.258.895.071.800;50,00;43
2018-05-03 01:00:21+00:00;3.546.747.364.995.150;14.206.019.431.396.200;12,65;36
2018-05-03 02:00:21+00:00;17.671.036.830.351.000;10.820.439.161.345.000;1,15;100
2018-05-03 03:00:21+00:00;51.026.356.347.305.400;12.808.157.149.882.600;9,08;100
2018-05-03 04:00:21+00:00;33.418.533.317.594.400;12.958.530.333.129.600;12,10;96
2018-05-03 05:00:21+00:00;23.660.760.005.999.100;14.208.761.944.378.300;9,88;30
2018-05-03 06:00:21+00:00;32.685.927.244.867.600;1.469.078.623.931.300;13,05;9
2018-05-03 07:00:21+00:00;1.919.830.147.768.550;12.060.513.250.934.800;11,38;77
2018-05-03 08:00:21+00:00;34.497.091.084.603.700;16.479.594.011.221.300;12,08;58
2018-05-03 09:00:21+00:00;4.127.694.475.237.860;16.760.239.400.690.300;8,87;55
2018-05-03 10:00:21+00:00;2.804.284.925.476.030;13.977.367.684.974.300;9,07;100
2018-05-03 11:00:21+00:00;2.994.981.479.713.430;17.710.574.550.152.500;14,48;100
2018-05-03 12:00:21+00:00;28.058.998.563.493.300;1.333.302.810.510.790;8,53;52
2018-05-03 13:00:21+00:00;4.663.618.709.678.240;9.035.806.950.419.160;6,41;100
2018-05-03 14:00:21+00:00;3.332.549.952.214.420;11.288.982.735.299.700;10,05;0
2018-05-03 15:00:21+00:00;28.526.768.025.518.200;12.447.927.591.201.500;9,39;53
2018-05-03 16:00:21+00:00;36.513.527.212.976.400;15.757.785.409.398.200;12,77;100
2018-05-03 17:00:21+00:00;3.294.589.435.664.900;11.143.990.609.191.300;7,59;1
2018-05-03 18:00:21+00:00;33.826.897.916.812.000;1.337.683.683.021.110;14,47;10
2018-05-03 19:00:21+00:00;22.856.179.704.683.500;19.538.749.554.717.900;14,19;100
2018-05-03 20:00:21+00:00;4.327.451.478.538.700;1.408.804.613.085.460;11,17;100
2018-05-03 21:00:21+00:00;28.824.773.654.298.600;17.425.705.495.420.900;15,02;4
2018-05-03 22:00:21+00:00;3.294.220.610.094.460;10.617.742.499.655.000;6,40;96
2018-05-03 23:00:21+00:00;3.991.149.375.427.030;8.620.279.070.736.810;6,93;100
2018-05-04 00:00:21+00:00;6.220.891.504.891.790;9.621.379.014.831.850;7,28;100
2018-05-04 01:00:21+00:00;4.518.061.829.698.160;16.153.698.514.331.900;1,45;100
2018-05-04 02:00:21+00:00;27.199.401.407.807.500;12.959.603.886.587.800;10,44;45
2018-05-04 03:00:21+00:00;19.835.370.142.592.000;12.729.614.131.002.000;9,01;89
2018-05-04 04:00:21+00:00;3.802.036.520.292.610;17.704.576.625.630.700;14,76;96
2018-05-04 05:00:21+00:00;27.001.671.676.570.300;1.616.530.081.317.760;15,18;68
2018-05-04 06:00:21+00:00;321.601.664.389.848;14.656.414.107.891.500;1,11;100
2018-05-04 07:00:21+00:00;3.204.903.930.173.630;16.432.611.352.292.300;13,27;4
2018-05-04 08:00:21+00:00;3.428.321.477.459.670;13.153.301.972.119.800;1,04;13
2018-05-04 09:00:21+00:00;32.459.889.991.787.200;14.371.236.803.083.900;12,29;100
2018-05-04 10:00:21+00:00;30.614.289.027.890.100;10.585.191.771.621.400;6,95;23
2018-05-04 11:00:21+00:00;8.880.107.908.375.180;11.671.034.275.118.700;13,07;93
2018-05-04 12:00:21+00:00;38.190.673.736.688.800;12.877.729.602.724.500;0,13;79
2018-05-04 13:00:21+00:00;43.499.852.424.373.800;13.461.676.459.659.800;10,09;58
2018-05-04 14:00:21+00:00;22.540.738.987.316.200;15.919.270.472.924.500;16,97;100
2018-05-04 15:00:21+00:00;4.356.906.105.014.120;16.529.182.144.470.900;0,84;100
2018-05-04 16:00:21+00:00;3.671.262.097.967.380;2.046.184.607.183.310;18,11;6
2018-05-04 17:00:21+00:00;3.487.277.055.089.760;19.106.461.822.507.300;2,27;81
2018-05-04 18:00:21+00:00;3.679.491.027.408.780;16.301.808.804.289.700;12,55;75
2018-05-04 19:00:21+00:00;4.646.177.185.696.960;9.915.183.674.635.950;9,71;6
2018-05-04 20:00:21+00:00;4.111.952.357.327.210;1.699.915.312.041.420;1,54;9
2018-05-04 21:00:21+00:00;13.522.043.110.442.800;18.113.425.091.652.200;1,41;12
2018-05-04 22:00:21+00:00;51.988.433.390.650.900;13.864.748.892.833.500;12,22;100
2018-05-04 23:00:21+00:00;4.429.639.840.845.450;9.412.509.381.134.670;10,94;51
2018-05-05 00:00:21+00:00;2.265.277.922.281.330;14.026.041.122.000.000;0,95;43
2018-05-05 01:00:21+00:00;11.812.061.904.339.400;15.694.629.283.668.300;13,59;95
2018-05-05 02:00:21+00:00;19.838.766.567.910.900;14.121.922.937.982.000;1,32;5
2018-05-05 03:00:21+00:00;5.191.271.589.406.200;12.541.803.284.387.500;8,69;100
2018-05-05 04:00:21+00:00;3.419.983.308.931.620;13.342.556.476.469.200;10,93;100
2018-05-05 05:00:21+00:00;44.369.717.683.126.400;16.659.109.517.485.400;14,38;75
2018-05-05 06:00:21+00:00;61.047.111.095.124.300;14.677.168.269.200.100;10,39;97
2018-05-05 07:00:21+00:00;1.935.914.854.096.860;17.098.886.071.625.600;16,68;69
2018-05-05 08:00:21+00:00;1.922.475.772.388.730;1.616.679.129.623.730;13,55;100
2018-05-05 09:00:21+00:00;3.552.282.081.553.100;13.054.885.007.427.100;9,10;39
2018-05-05 10:00:21+00:00;38.554.981.948.971.300;15.562.925.260.793.900;10,25;100
2018-05-05 11:00:21+00:00;4.390.142.216.276.050;1.717.303.810.105.630;13,27;70
2018-05-05 12:00:21+00:00;23.531.612.978.024.900;13.890.520.071.082.600;1,06;84
2018-05-05 13:00:21+00:00;2.641.475.066.141.500;15.157.935.194.529.200;13,00;87
2018-05-05 14:00:21+00:00;54.696.569.537.102.500;9.837.444.252.569.540;5,57;38
2018-05-05 15:00:21+00:00;41.166.814.777.112.100;12.453.970.969.409.700;8,76;100
2018-05-05 16:00:21+00:00;3.971.922.480.248.700;13.167.285.315.730.700;13,64;100
2018-05-05 17:00:21+00:00;3.085.878.796.229.670;11.043.179.343.638.400;5,82;100
2018-05-05 18:00:21+00:00;5.226.549.238.571.930;13.844.265.987.345.200;0,99;76
2018-05-05 19:00:21+00:00;4.748.763.505.832.180;17.640.260.539.283.700;11,75;65
2018-05-05 20:00:21+00:00;348.707.750.203.918;14.275.812.707.187.900;1,19;59
2018-05-05 21:00:21+00:00;12.963.740.116.930.400;16.769.621.794.501.300;14,90;9
2018-05-05 22:00:21+00:00;46.890.656.835.437.000;15.245.580.202.342.100;19,39;100
2018-05-05 23:00:21+00:00;40.723.052.925.737.500;17.699.192.847.304.300;16,16;100
2018-05-06 00:00:21+00:00;367.794.517.841.053;13.374.792.818.910.500;8,32;100
2018-05-06 01:00:21+00:00;5.117.955.070.769.800;11.901.592.518.222.300;10,69;100
2018-05-06 02:00:21+00:00;4.061.867.654.422.350;15.424.537.697.346.900;12,17;87
2018-05-06 03:00:21+00:00;3.326.207.690.665.190;9.721.852.167.108.930;6,88;98
2018-05-06 04:00:21+00:00;477.813.612.398.991;14.973.293.625.069.500;1,20;62
2018-05-06 05:00:21+00:00;4.051.345.257.036.510;8.169.320.059.300.980;8,32;80
2018-05-06 06:00:21+00:00;4.819.179.832.027.150;11.408.704.299.731.700;10,80;57
2018-05-06 07:00:21+00:00;3.702.045.239.949.020;14.375.205.139.702.100;8,80;100
2018-05-06 08:00:21+00:00;4.396.413.926.383.940;10.436.451.539.722.300;8,44;100
2018-05-06 09:00:21+00:00;5.486.431.119.268.280;12.531.129.716.344.200;0,80;38
2018-05-06 10:00:21+00:00;5.470.023.293.942.800;10.339.840.597.355.200;0,86;70
2018-05-06 11:00:21+00:00;28.030.855.887.241.000;1.525.110.283.296.390;11,32;100
2018-05-06 12:00:21+00:00;46.329.463.616.197.500;16.280.661.166.499.800;14,66;100
2018-05-06 13:00:21+00:00;277.595.881.806.563;13.533.002.278.231.500;1,03;45
2018-05-06 14:00:21+00:00;4.359.141.422.711.740;1.885.533.777.395.250;13,68;77
2018-05-06 15:00:21+00:00;3.408.715.113.298.280;12.956.734.793.551.700;10,49;87
2018-05-06 16:00:21+00:00;17.555.024.144.890.300;10.288.304.130.592.100;8,19;36
2018-05-06 17:00:21+00:00;40.645.721.047.402.300;10.059.738.113.896.700;0,77;6
2018-05-06 18:00:21+00:00;49.135.834.326.849.700;13.172.254.500.794.200;9,65;75
2018-05-06 19:00:21+00:00;4.295.666.909.573.850;1.430.964.534.280.860;6,52;13
2018-05-06 20:00:21+00:00;2.208.988.264.067.940;1.958.497.452.642.450;19,56;89
2018-05-06 21:00:21+00:00;4.003.945.591.906.150;10.929.700.373.533.900;6,06;100
2018-05-06 22:00:21+00:00;34.469.341.592.657.800;11.992.163.471.830.100;10,08;73
2018-05-06 23:00:21+00:00;4.547.573.973.182.270;14.684.296.066.248.700;12,50;100
2018-05-07 00:00:21+00:00;48.690.136.325.839.500;13.761.171.324.411.000;0,15;100
2018-05-07 01:00:21+00:00;195.757.458.217.587;12.064.204.686.135.200;14,28;96
2018-05-07 02:00:21+00:00;36.851.095.834.711.700;13.420.147.240.638.500;11,55;100
2018-05-07 03:00:21+00:00;25.118.405.534.697.700;1.077.438.928.042.970;0,66;100
2018-05-07 04:00:21+00:00;38.529.263.241.895.500;12.441.517.045.118.400;7,97;71
2018-05-07 05:00:21+00:00;18.895.287.860.655.900;1.083.021.181.257.180;7,42;66
2018-05-07 06:00:21+00:00;3.376.038.000.872.570;16.055.014.382.531.600;12,79;86
2018-05-07 07:00:21+00:00;384.608.363.481.919;15.324.465.479.756.900;11,33;100
2018-05-07 08:00:21+00:00;6.340.120.412.059.910;1.339.858.857.127.680;8,78;100
2018-05-07 09:00:21+00:00;3.211.124.164.485.270;13.563.601.034.664.200;11,03;100
2018-05-07 10:00:21+00:00;1.618.830.898.783.750;14.067.659.455.007.600;9,57;62
2018-05-07 11:00:21+00:00;4.661.566.154.842.340;12.420.498.727.980.500;12,70;100
2018-05-07 12:00:21+00:00;12.348.091.752.493.900;942.715.625.644.605;0,59;59
2018-05-07 13:00:21+00:00;31.364.700.504.376.000;12.699.304.038.586.100;8,79;100
2018-05-07 14:00:21+00:00;5.189.047.188.668.240;1.470.860.767.097.340;11,99;8
2018-05-07 15:00:21+00:00;2.124.353.377.609.610;1.583.557.527.798.130;10,06;73
2018-05-07 16:00:21+00:00;26.096.235.139.410.800;13.699.154.246.961.500;10,22;100
2018-05-07 17:00:21+00:00;3.518.017.913.337.150;12.061.819.992.921.100;6,64;6
2018-05-07 18:00:21+00:00;3.569.062.431.130.160;1.488.470.772.672.900;11,79;50
2018-05-07 19:00:21+00:00;5.664.336.824.070.080;1.394.728.864.840.590;9,50;100
2018-05-07 20:00:21+00:00;3.321.647.020.635.550;10.999.013.040.542.700;7,81;60
2018-05-07 21:00:21+00:00;4.617.494.463.348.410;915.908.351.207.792;7,61;100
2018-05-07 22:00:21+00:00;6.359.759.330.102.010;122.189.343.627.693;8,97;100
2018-05-07 23:00:21+00:00;2.433.030.408.874.150;17.223.718.483.209.200;15,25;100
2018-05-08 00:00:21+00:00;3.122.716.380.772.320;14.873.029.645.318.200;9,92;100
2018-05-08 01:00:21+00:00;3.931.342.700.563.290;1.712.577.790.953.810;12,76;95
2018-05-08 02:00:21+00:00;2.516.143.167.027.840;13.442.022.586.105.100;1,01;64
2018-05-08 03:00:21+00:00;54.547.781.541.756.300;1.343.234.317.211.320;12,36;100
2018-05-08 04:00:21+00:00;3.771.280.780.639.830;6.988.797.982.041.610;7,70;43
2018-05-08 05:00:21+00:00;40.230.729.796.005.900;8.882.342.552.759.110;5,16;55
2018-05-08 06:00:21+00:00;41.970.310.496.829.100;1.464.232.355.350.810;10,91;54
2018-05-08 07:00:21+00:00;13.480.798.531.333.200;13.989.429.877.754.300;50,00;76
2018-05-08 08:00:21+00:00;4.127.225.480.143.150;8.024.395.750.857.140;6,42;86
2018-05-08 09:00:21+00:00;2.735.817.204.058.940;13.845.409.834.356.200;11,17;15
2018-05-08 10:00:21+00:00;23.440.180.012.903.600;15.964.386.954.485.900;15,60;100
2018-05-08 11:00:21+00:00;4.112.388.223.090.530;14.287.568.195.026.200;11,08;95
2018-05-08 12:00:21+00:00;5.051.642.314.567.180;12.233.136.061.665.000;9,54;73
2018-05-08 13:00:21+00:00;3.795.982.945.954.650;74.842.294.008.231.800;5,10;79
2018-05-08 14:00:21+00:00;5.481.667.749.479.290;14.506.717.614.810.900;12,66;14
2018-05-08 15:00:21+00:00;3.340.791.184.867.600;1.136.605.960.627.380;9,61;83
2018-05-08 16:00:21+00:00;130.304.549.187.139;14.765.130.415.952.600;12,67;95
2018-05-08 17:00:21+00:00;19.972.733.301.260.700;15.219.030.611.540.400;1,65;100
2018-05-08 18:00:21+00:00;54.177.623.870.907.900;15.758.970.056.557.600;0,10;8
2018-05-08 19:00:21+00:00;57.983.575.796.390.300;14.449.628.009.105.400;0,61;68
2018-05-08 20:00:21+00:00;405.342.946.190.385;12.685.309.964.644.700;11,57;58
2018-05-08 21:00:21+00:00;27.097.718.480.446.200;14.946.463.085.096.200;11,86;69
2018-05-08 22:00:21+00:00;3.261.842.233.239.510;11.064.076.732.828.100;7,70;89
2018-05-08 23:00:21+00:00;3.372.231.219.301.810;16.728.868.832.477.600;15,41;89
2018-05-09 00:00:21+00:00;3.640.039.157.819.100;11.869.471.408.390.900;0,98;94
2018-05-09 01:00:21+00:00;40.934.906.347.542.900;17.920.538.365.727.200;13,52;60
2018-05-09 02:00:21+00:00;4.018.671.421.974.880;1.292.094.049.449.640;12,12;96
2018-05-09 03:00:21+00:00;19.828.926.670.837.600;14.725.076.233.753.900;13,28;98
2018-05-09 04:00:21+00:00;2.100.423.154.898.200;13.830.156.457.824.000;12,37;100
2018-05-09 05:00:21+00:00;4.425.751.405.152.350;9.155.581.124.719.980;4,78;11
2018-05-09 06:00:21+00:00;29.920.720.767.278.800;14.826.336.180.060.900;10,22;100
2018-05-09 07:00:21+00:00;3.527.093.199.158.670;11.659.021.453.475.800;9,92;86
2018-05-09 08:00:21+00:00;3.588.727.423.542.780;13.233.541.978.263.700;1,15;70
2018-05-09 09:00:21+00:00;28.578.176.943.515.400;1.363.967.947.438.930;13,72;8
2018-05-09 10:00:21+00:00;3.824.260.623.670.310;11.027.964.161.861.800;7,67;38
2018-05-09 11:00:21+00:00;449.658.391.036.328;12.058.575.517.271.900;9,64;65
2018-05-09 12:00:21+00:00;32.681.305.795.347.800;16.572.181.087.654.600;15,60;99
2018-05-09 13:00:21+00:00;5.438.054.492.362.170;10.330.214.073.543.700;7,99;100
2018-05-09 14:00:21+00:00;54.972.024.266.568.000;14.958.751.857.232.500;12,30;12
2018-05-09 15:00:21+00:00;2.511.046.033.453.460;1.260.680.772.446.250;10,00;30
2018-05-09 16:00:21+00:00;39.813.601.788.758.000;15.949.964.601.630.900;13,90;40
2018-05-09 17:00:21+00:00;31.809.159.502.320.200;15.237.986.037.354.200;1,32;55
2018-05-09 18:00:21+00:00;26.472.398.373.131.500;11.839.817.588.153.900;6,26;94
2018-05-09 19:00:21+00:00;3.441.640.950.474.310;15.186.408.770.629.200;13,44;8
2018-05-09 20:00:21+00:00;8.790.869.558.292.890;12.143.341.974.107.000;13,07;100
2018-05-09 21:00:21+00:00;43.844.402.227.491.000;1.767.509.969.462.990;1,14;100
2018-05-09 22:00:21+00:00;4.653.677.666.564.420;13.817.147.924.579.600;11,73;100
2018-05-09 23:00:21+00:00;3.882.030.192.182.880;12.704.118.277.214.900;1,13;100
2018-05-10 00:00:21+00:00;48.324.674.976.218.000;12.506.016.520.295.300;7,36;92
2018-05-10 01:00:21+00:00;2.696.366.903.419.890;12.662.488.126.013.500;8,61;100
2018-05-10 02:00:21+00:00;2,25028E+16;12.813.328.635.276.900;8,89;55
2018-05-10 03:00:21+00:00;28.699.350.923.433.600;15.267.556.215.488.400;12,65;30
2018-05-10 04:00:21+00:00;20.466.396.535.328.500;12.320.211.990.898.000;7,13;92
2018-05-10 05:00:21+00:00;3.650.601.811.283.290;11.488.579.866.955.400;7,82;100
2018-05-10 06:00:21+00:00;5.293.677.394.674.550;16.129.524.475.565.900;13,63;95
2018-05-10 07:00:21+00:00;3.801.352.256.925.930;16.826.643.618.393.100;15,18;68
2018-05-10 08:00:21+00:00;33.010.817.961.609.000;11.634.209.729.293.700;0,94;100
2018-05-10 09:00:21+00:00;5.005.059.925.647.530;12.816.868.494.058.700;8,15;43
2018-05-10 10:00:21+00:00;55.994.069.186.844.500;16.541.860.220.163.800;12,69;88
2018-05-10 11:00:21+00:00;40.789.550.834.685.100;14.638.765.271.256.700;1,21;100
2018-05-10 12:00:21+00:00;25.720.862.326.646.800;1.740.353.776.060.410;16,97;73
2018-05-10 13:00:21+00:00;36.453.749.057.619.300;15.219.551.884.782.000;13,03;85
2018-05-10 14:00:21+00:00;3.708.682.078.195.360;14.700.973.405.326.100;15,93;70
2018-05-10 15:00:21+00:00;3.349.345.014.748.550;1.264.628.064.778.720;11,77;100
2018-05-10 16:00:21+00:00;5.299.413.347.381.010;11.155.180.896.298.200;11,35;96
2018-05-10 17:00:21+00:00;4.753.631.934.658.820;10.597.773.280.095.900;7,18;98
2018-05-10 18:00:21+00:00;208.285.864.144.464;13.453.343.407.082.700;12,28;46
2018-05-10 19:00:21+00:00;18.026.815.683.629.200;1.694.258.435.387.900;13,91;94
2018-05-10 20:00:21+00:00;2.974.206.003.925.920;10.983.068.013.365.300;13,68;100
2018-05-10 21:00:21+00:00;22.959.596.400.800.000;13.225.472.259.675.300;9,89;100
2018-05-10 22:00:21+00:00;3.118.414.158.106.300;949.861.886.424.986;1,12;100
2018-05-10 23:00:21+00:00;3.419.531.292.220.400;16.883.516.086.762.500;16,94;100
2018-05-11 00:00:21+00:00;340.584.850.320.396;1.156.133.929.467.420;8,10;77
2018-05-11 01:00:21+00:00;3.554.501.173.658.570;190.280.725.603.396;15,85;100
2018-05-11 02:00:21+00:00;308.372.772.031.688;14.645.224.304.166.600;8,85;80
2018-05-11 03:00:21+00:00;16.200.902.770.547.500;17.269.343.140.566.100;17,44;100
2018-05-11 04:00:21+00:00;2.487.826.868.166.260;9.313.407.493.539.470;31,56;100
2018-05-11 05:00:21+00:00;24.470.265.484.866.300;7.515.001.154.948.030;0,03;65
2018-05-11 06:00:21+00:00;25.767.790.274.583.700;12.592.837.889.979.100;9,77;36
2018-05-11 07:00:21+00:00;40.708.253.856.140.300;13.625.270.847.164.300;0,90;90
2018-05-11 08:00:21+00:00;29.861.466.835.108.500;15.041.507.604.843.400;10,04;86
2018-05-11 09:00:21+00:00;22.168.447.100.306.000;17.261.634.458.035.100;13,13;92
2018-05-11 10:00:21+00:00;3.470.539.976.026.790;12.775.020.613.837.000;12,13;100
2018-05-11 11:00:21+00:00;3.968.743.564.623.580;12.493.318.174.377.500;11,99;100
2018-05-11 12:00:21+00:00;3.906.288.015.538.200;12.973.370.211.204.600;11,30;7
2018-05-11 13:00:21+00:00;6.598.020.288.239.680;14.413.041.933.576.400;1,25;34
2018-05-11 14:00:21+00:00;29.158.923.860.020.800;10.511.091.164.792.500;8,49;100
2018-05-11 15:00:21+00:00;4.208.861.665.676.280;9.166.969.079.823.520;9,41;53
2018-05-11 16:00:21+00:00;4.889.442.600.490.630;14.314.746.566.610.100;11,70;14
2018-05-11 17:00:21+00:00;568.818.921.713.433;1.024.634.900.293.780;6,63;39
2018-05-11 18:00:21+00:00;31.239.929.938.187.700;1.629.649.536.385.130;1,25;85
2018-05-11 19:00:21+00:00;14.693.212.750.347.700;8.166.206.519.249.090;50,00;19
2018-05-11 20:00:21+00:00;32.379.862.729.948.600;11.620.112.938.963.500;11,01;7
2018-05-11 21:00:21+00:00;4.140.875.875.881.990;10.244.470.452.243.300;8,85;100
2018-05-11 22:00:21+00:00;7.002.199.005.822.600;1.189.187.535.434.470;7,06;53
2018-05-11 23:00:21+00:00;1.864.919.462.354.560;11.390.960.796.142.100;10,80;98
2018-05-12 00:00:21+00:00;33.763.891.427.970.700;1.625.503.668.997.160;12,27;0
